Date,Symbol,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover
28-11-2017,BAJAJ-AUTO,3271.4,3275,3307.8,3261.1,3287.5,3289.15,3290.83,231860,7.63E+13
29-11-2017,BAJAJ-AUTO,3289.15,3301,3330.95,3294,3305,3315.9,3315.79,287207,9.52E+13
30-11-2017,BAJAJ-AUTO,3315.9,3304.45,3373.8,3285.85,3335,3305.5,3327.19,489763,1.63E+14
01-12-2017,BAJAJ-AUTO,3305.5,3338,3339.3,3202.2,3210.8,3216.9,3284.64,438600,1.44E+14
04-12-2017,BAJAJ-AUTO,3216.9,3246.9,3247,3182.8,3204.2,3198.7,3201.52,177911,5.70E+13
05-12-2017,BAJAJ-AUTO,3198.7,3197.7,3197.7,3145.55,3158.85,3163.9,3168.28,272147,8.62E+13
06-12-2017,BAJAJ-AUTO,3163.9,3155,3155,3102.65,3103,3109.55,3119.07,212605,6.63E+13
07-12-2017,BAJAJ-AUTO,3109.55,3110.65,3208.9,3110.65,3198.85,3196.05,3175.21,292357,9.28E+13
08-12-2017,BAJAJ-AUTO,3196.05,3235.7,3239.95,3200,3215,3212.65,3218.66,268936,8.66E+13
11-12-2017,BAJAJ-AUTO,3212.65,3216.1,3237.35,3173.8,3210.9,3210.85,3207.57,175534,5.63E+13
12-12-2017,BAJAJ-AUTO,3210.85,3210.35,3210.85,3156,3165.75,3165.7,3174.74,219008,6.95E+13
13-12-2017,BAJAJ-AUTO,3165.7,3160,3196,3132,3148,3151.3,3169.16,240391,7.62E+13
14-12-2017,BAJAJ-AUTO,3151.3,3160,3171,3133.2,3170,3162.8,3155.83,168975,5.33E+13
15-12-2017,BAJAJ-AUTO,3162.8,3188,3265,3163.7,3179.7,3198.8,3217.49,679114,2.19E+14
18-12-2017,BAJAJ-AUTO,3198.8,3179.9,3240.95,3038.9,3224.95,3226.75,3211.3,315433,1.01E+14
19-12-2017,BAJAJ-AUTO,3226.75,3235,3330.8,3230.15,3307.1,3319.8,3290.76,423748,1.39E+14
20-12-2017,BAJAJ-AUTO,3319.8,3318.85,3340,3269.05,3301.3,3301.2,3309.67,261149,8.64E+13
21-12-2017,BAJAJ-AUTO,3301.2,3300,3320,3278,3285,3289.45,3294.18,130594,4.30E+13
22-12-2017,BAJAJ-AUTO,3289.45,3277,3358.05,3255.55,3342,3328.95,3289.16,307746,1.01E+14
26-12-2017,BAJAJ-AUTO,3328.95,3350,3385,3312.45,3354.95,3369,3358.66,301225,1.01E+14
27-12-2017,BAJAJ-AUTO,3369,3385,3385,3320,3332.1,3339.05,3352.17,206665,6.93E+13
28-12-2017,BAJAJ-AUTO,3339.05,3327,3343.95,3280,3283.1,3295.15,3311.02,251949,8.34E+13
29-12-2017,BAJAJ-AUTO,3295.15,3295,3341,3285.5,3331.75,3333.6,3319.67,165478,5.49E+13
01-01-2018,BAJAJ-AUTO,3333.6,3340,3345.05,3276.4,3290,3289.25,3298.95,174560,5.76E+13
02-01-2018,BAJAJ-AUTO,3289.25,3309,3348,3280,3286.35,3294.75,3308.67,297721,9.85E+13
03-01-2018,BAJAJ-AUTO,3294.75,3310,3310.2,3231.55,3232,3241.05,3264.18,372267,1.22E+14
04-01-2018,BAJAJ-AUTO,3241.05,3244,3274.25,3219,3266.05,3264.45,3239.23,256909,8.32E+13
05-01-2018,BAJAJ-AUTO,3264.45,3263,3294,3244.05,3280,3279.85,3275.82,113508,3.72E+13
08-01-2018,BAJAJ-AUTO,3279.85,3285.1,3296.7,3265.25,3275,3275.75,3280.21,120330,3.95E+13
09-01-2018,BAJAJ-AUTO,3275.75,3276,3284.5,3231.05,3244.85,3243.5,3246.24,324363,1.05E+14
10-01-2018,BAJAJ-AUTO,3243.5,3228.25,3240,3200.2,3205,3207.4,3215.04,296961,9.55E+13
11-01-2018,BAJAJ-AUTO,3207.4,3210,3220.3,3180.15,3193,3193.4,3196.78,324132,1.04E+14
12-01-2018,BAJAJ-AUTO,3193.4,3208.9,3214,3152.25,3175,3175.35,3183.2,193239,6.15E+13
15-01-2018,BAJAJ-AUTO,3175.35,3182.2,3189,3154.5,3162,3166,3168.06,109156,3.46E+13
16-01-2018,BAJAJ-AUTO,3166,3176,3185,3140.05,3169,3160.05,3165.1,175692,5.56E+13
17-01-2018,BAJAJ-AUTO,3160.05,3158,3216.6,3154.35,3195,3194.15,3191.76,224799,7.18E+13
18-01-2018,BAJAJ-AUTO,3194.15,3210,3241.9,3191,3210,3201.2,3216.86,282478,9.09E+13
19-01-2018,BAJAJ-AUTO,3201.2,3207.8,3223.75,3173.45,3209,3210.4,3195.07,143928,4.60E+13
22-01-2018,BAJAJ-AUTO,3210.4,3200,3283,3200,3265,3274.5,3255.71,223845,7.29E+13
23-01-2018,BAJAJ-AUTO,3274.5,3280,3324,3272.05,3302,3295.95,3292.18,324780,1.07E+14
24-01-2018,BAJAJ-AUTO,3295.95,3295,3349.95,3277.05,3333.1,3341.55,3327.06,402759,1.34E+14
25-01-2018,BAJAJ-AUTO,3341.55,3344,3345.9,3295,3304.95,3311.7,3310.18,246647,8.16E+13
29-01-2018,BAJAJ-AUTO,3311.7,3317,3377.95,3293.55,3365.15,3363.9,3342.09,365342,1.22E+14
30-01-2018,BAJAJ-AUTO,3363.9,3373.95,3404.95,3341.1,3355,3358.3,3375.95,425678,1.44E+14
31-01-2018,BAJAJ-AUTO,3358.3,3348,3385.8,3256.15,3330.35,3337.15,3348.68,275934,9.24E+13
01-02-2018,BAJAJ-AUTO,3337.15,3340,3421.2,3290,3417.65,3412.95,3369.64,439064,1.48E+14
02-02-2018,BAJAJ-AUTO,3412.95,3419,3468.35,3166.95,3235,3241.3,3318.63,1269438,4.21E+14
05-02-2018,BAJAJ-AUTO,3241.3,3200,3233,3140.6,3190,3185.55,3190.53,585934,1.87E+14
06-02-2018,BAJAJ-AUTO,3185.55,3005,3157.95,3005,3149,3135.1,3117.19,270751,8.44E+13
07-02-2018,BAJAJ-AUTO,3135.1,3198.3,3198.3,3125.2,3140,3135.55,3145.87,223029,7.02E+13
08-02-2018,BAJAJ-AUTO,3135.55,3155,3189.95,3131.9,3161.25,3157.95,3165.14,202895,6.42E+13
09-02-2018,BAJAJ-AUTO,3157.95,3129,3142.5,3080.85,3103.95,3099.25,3117.2,175504,5.47E+13
12-02-2018,BAJAJ-AUTO,3099.25,3134,3162.9,3082,3143.3,3154.1,3137.5,239055,7.50E+13
14-02-2018,BAJAJ-AUTO,3154.1,3155,3159.95,3100,3102,3109.75,3128.04,286070,8.95E+13
15-02-2018,BAJAJ-AUTO,3109.75,3125,3167.1,3097.55,3142,3143.5,3134.87,148715,4.66E+13
16-02-2018,BAJAJ-AUTO,3143.5,3158,3158,3095.55,3103,3103.9,3117.87,132450,4.13E+13
19-02-2018,BAJAJ-AUTO,3103.9,3110,3117.5,3010,3026.3,3030.6,3049.3,219206,6.68E+13
20-02-2018,BAJAJ-AUTO,3030.6,3032,3070.5,3010.75,3047.85,3049.85,3050.26,236222,7.21E+13
21-02-2018,BAJAJ-AUTO,3049.85,3080.9,3081.55,3003.1,3022,3012.6,3027.31,275688,8.35E+13
22-02-2018,BAJAJ-AUTO,3012.6,3014.8,3014.8,2966,2968,2974.3,2984.99,369716,1.10E+14
23-02-2018,BAJAJ-AUTO,2974.3,2988,3007.95,2960.1,3005,2986.4,2979.06,377558,1.12E+14
26-02-2018,BAJAJ-AUTO,2986.4,3004,3044,3000.9,3008,3008.7,3015.53,203189,6.13E+13
27-02-2018,BAJAJ-AUTO,3008.7,3040,3058,3022,3029.55,3034.7,3037.15,325597,9.89E+13
28-02-2018,BAJAJ-AUTO,3034.7,3010,3056.65,2990,3013,3020.6,3025.92,519406,1.57E+14
01-03-2018,BAJAJ-AUTO,3020.6,3067.1,3080,3008.05,3018,3020.9,3048.93,503301,1.53E+14
05-03-2018,BAJAJ-AUTO,3020.9,3020.9,3020.9,2931.75,2941.95,2943.55,2958.13,287300,8.50E+13
06-03-2018,BAJAJ-AUTO,2943.55,2969.9,2976.05,2883.25,2909.8,2899.2,2938.96,258501,7.60E+13
07-03-2018,BAJAJ-AUTO,2899.2,2898,2940,2875,2909,2903.9,2914.25,185188,5.40E+13
08-03-2018,BAJAJ-AUTO,2903.9,2919.7,2945,2891.1,2928.95,2923.9,2917.02,143854,4.20E+13
09-03-2018,BAJAJ-AUTO,2923.9,2934,2966.9,2918.15,2924.2,2935.4,2945.76,205178,6.04E+13
12-03-2018,BAJAJ-AUTO,2935.4,2956,2966,2931,2960.55,2957.75,2954.42,246428,7.28E+13
13-03-2018,BAJAJ-AUTO,2957.75,2959,3004,2952.95,2968,2971.75,2980.99,287288,8.56E+13
14-03-2018,BAJAJ-AUTO,2971.75,2963,2969,2936,2950,2950.55,2947.28,225181,6.64E+13
15-03-2018,BAJAJ-AUTO,2950.55,2960,2971.9,2936.5,2949,2948.75,2956.03,181457,5.36E+13
16-03-2018,BAJAJ-AUTO,2948.75,2940,2958,2890.35,2905,2910.45,2920.18,338593,9.89E+13
19-03-2018,BAJAJ-AUTO,2910.45,2913.55,2920.85,2842.65,2845.6,2849.45,2867.83,231927,6.65E+13
20-03-2018,BAJAJ-AUTO,2849.45,2843.9,2888.25,2830.3,2875,2873,2876.42,227109,6.53E+13
21-03-2018,BAJAJ-AUTO,2873,2889.95,2890.45,2835.35,2837.75,2851.8,2868.79,231405,6.64E+13
22-03-2018,BAJAJ-AUTO,2851.8,2851.9,2873.75,2822,2835,2834.95,2840.58,325295,9.24E+13
23-03-2018,BAJAJ-AUTO,2834.95,2814.9,2817.25,2745,2782.7,2789.95,2772.29,451122,1.25E+14
26-03-2018,BAJAJ-AUTO,2789.95,2788,2864.75,2732.05,2846.3,2848.65,2796.47,299008,8.36E+13
27-03-2018,BAJAJ-AUTO,2848.65,2861,2863.9,2791,2804.8,2798.3,2813.47,304403,8.56E+13
28-03-2018,BAJAJ-AUTO,2798.3,2775,2792.3,2735.55,2749.75,2744.7,2764.71,680019,1.88E+14
02-04-2018,BAJAJ-AUTO,2744.7,2755,2815.95,2749,2810,2808.95,2794.77,396178,1.11E+14
03-04-2018,BAJAJ-AUTO,2808.95,2790,2829.9,2785,2802,2792,2797.97,324121,9.07E+13
04-04-2018,BAJAJ-AUTO,2792,2807,2816,2746.25,2765,2766,2780.45,308672,8.58E+13
05-04-2018,BAJAJ-AUTO,2766,2790,2815.95,2782.4,2813.15,2808.15,2798.26,341534,9.56E+13
06-04-2018,BAJAJ-AUTO,2808.15,2814.95,2824.05,2776.25,2780.75,2786.4,2791.88,282872,7.90E+13
09-04-2018,BAJAJ-AUTO,2786.4,2788,2803.95,2767.35,2773.8,2772.45,2782.19,270316,7.52E+13
10-04-2018,BAJAJ-AUTO,2772.45,2790,2799,2762.45,2763,2766.45,2776.57,298049,8.28E+13
11-04-2018,BAJAJ-AUTO,2766.45,2775,2780,2751,2757,2755.55,2760.92,275482,7.61E+13
12-04-2018,BAJAJ-AUTO,2755.55,2777,2780,2757,2761.3,2763.2,2763.36,349414,9.66E+13
13-04-2018,BAJAJ-AUTO,2763.2,2769.45,2806,2759.25,2790,2786.2,2790.64,400416,1.12E+14
16-04-2018,BAJAJ-AUTO,2786.2,2783.7,2841.45,2776.1,2837,2838.3,2819.91,479220,1.35E+14
17-04-2018,BAJAJ-AUTO,2838.3,2845,2875.3,2840,2865,2864.2,2859.39,562666,1.61E+14
18-04-2018,BAJAJ-AUTO,2864.2,2879,2879,2845.7,2852,2862.05,2865.58,352687,1.01E+14
19-04-2018,BAJAJ-AUTO,2862.05,2865,2865,2841.15,2858,2857.95,2853.57,283973,8.10E+13
20-04-2018,BAJAJ-AUTO,2857.95,2853.8,2870.05,2801.05,2856,2852.7,2831.44,466032,1.32E+14
23-04-2018,BAJAJ-AUTO,2852.7,2852.8,2880,2820,2852,2852.15,2849.4,235602,6.71E+13
24-04-2018,BAJAJ-AUTO,2852.15,2856.1,2897.3,2850,2886.85,2886.8,2880.47,261691,7.54E+13
25-04-2018,BAJAJ-AUTO,2886.8,2885,2911.95,2864.55,2896.25,2900.35,2893.96,319384,9.24E+13
26-04-2018,BAJAJ-AUTO,2900.35,2924,2924,2877,2883.4,2884.95,2892,387123,1.12E+14
27-04-2018,BAJAJ-AUTO,2884.95,2890,2960,2890,2953,2947.15,2942,365533,1.08E+14
30-04-2018,BAJAJ-AUTO,2947.15,2972.95,2977.5,2928.85,2946.85,2952.6,2955.74,122656,3.63E+13
02-05-2018,BAJAJ-AUTO,2952.6,3019.65,3043.4,2950.05,2969.9,2965.95,3006.84,523589,1.57E+14
03-05-2018,BAJAJ-AUTO,2965.95,2994.95,2994.95,2951.1,2973.7,2975.2,2971.51,382125,1.14E+14
04-05-2018,BAJAJ-AUTO,2975.2,2985,2986,2885,2893.3,2888.65,2910.9,266727,7.76E+13
07-05-2018,BAJAJ-AUTO,2888.65,2894,2942.95,2890.65,2920,2915.3,2923.95,235635,6.89E+13
08-05-2018,BAJAJ-AUTO,2915.3,2915,2929.8,2886,2895.65,2892.25,2899.25,132638,3.85E+13
09-05-2018,BAJAJ-AUTO,2892.25,2890,2904.7,2865.1,2882,2872,2880.72,155763,4.49E+13
10-05-2018,BAJAJ-AUTO,2872,2882,2894.95,2820.05,2825,2827.5,2842.62,222907,6.34E+13
11-05-2018,BAJAJ-AUTO,2827.5,2845,2845,2801,2817,2815.45,2814.43,286976,8.08E+13
14-05-2018,BAJAJ-AUTO,2815.45,2830,2850,2792.5,2829.9,2831.95,2832.43,142564,4.04E+13
15-05-2018,BAJAJ-AUTO,2831.95,2819,2877,2807.75,2816,2823.65,2839.13,256661,7.29E+13
16-05-2018,BAJAJ-AUTO,2823.65,2813,2826.8,2785.3,2813.9,2811.9,2803.66,262982,7.37E+13
17-05-2018,BAJAJ-AUTO,2811.9,2821,2830.1,2787,2824.5,2815.45,2810.44,162490,4.57E+13
18-05-2018,BAJAJ-AUTO,2815.45,2845,2915,2755.6,2785,2787.5,2838.12,1811320,5.14E+14
21-05-2018,BAJAJ-AUTO,2787.5,2774.95,2774.95,2703.5,2722,2720.55,2743.9,393470,1.08E+14
22-05-2018,BAJAJ-AUTO,2720.55,2730,2826,2725.05,2816,2808.5,2792.07,512096,1.43E+14
23-05-2018,BAJAJ-AUTO,2808.5,2821.8,2832.15,2766,2770.7,2774.95,2783.65,243631,6.78E+13
24-05-2018,BAJAJ-AUTO,2774.95,2770,2814.6,2716.15,2744.95,2732.8,2747.25,275197,7.56E+13
25-05-2018,BAJAJ-AUTO,2732.8,2754.95,2775.6,2723,2757.5,2758.5,2752.79,298273,8.21E+13
28-05-2018,BAJAJ-AUTO,2758.5,2762,2812,2751,2796.45,2790.15,2791.28,160044,4.47E+13
29-05-2018,BAJAJ-AUTO,2790.15,2805.9,2834.95,2761.65,2795,2796.05,2797.03,261407,7.31E+13
30-05-2018,BAJAJ-AUTO,2796.05,2794,2794,2757,2766.7,2762.9,2772.12,345195,9.57E+13
31-05-2018,BAJAJ-AUTO,2762.9,2775,2784.95,2734.1,2771.3,2750.3,2750.51,447005,1.23E+14
01-06-2018,BAJAJ-AUTO,2750.3,2780,2911.4,2778.65,2895,2896.55,2870.49,1799352,5.17E+14
04-06-2018,BAJAJ-AUTO,2896.55,2890,2922.55,2871.05,2876,2878.5,2893.68,759197,2.20E+14
05-06-2018,BAJAJ-AUTO,2878.5,2878.5,2884.65,2840,2854.1,2847.55,2861.57,367916,1.05E+14
06-06-2018,BAJAJ-AUTO,2847.55,2850,2939.4,2833.65,2890.5,2885.25,2899.16,654288,1.90E+14
07-06-2018,BAJAJ-AUTO,2885.25,2891,2929,2862.55,2888.45,2888.6,2897.14,513700,1.49E+14
08-06-2018,BAJAJ-AUTO,2888.6,2888,2900.55,2867,2875.5,2874.05,2878.4,269022,7.74E+13
11-06-2018,BAJAJ-AUTO,2874.05,2886.65,2913.95,2873.8,2876.6,2881.1,2894.36,413241,1.20E+14
12-06-2018,BAJAJ-AUTO,2881.1,2886,2912.5,2870.05,2895.15,2887.25,2897.89,539628,1.56E+14
13-06-2018,BAJAJ-AUTO,2887.25,2908,2934,2891.55,2908,2907.95,2916.31,362419,1.06E+14
14-06-2018,BAJAJ-AUTO,2907.95,2905,2910,2880.15,2893.45,2890.7,2891.89,333925,9.66E+13
15-06-2018,BAJAJ-AUTO,2890.7,2893.45,2904,2853,2871,2877.15,2878.17,370164,1.07E+14
18-06-2018,BAJAJ-AUTO,2877.15,2880,2917.7,2864.95,2894,2895.3,2903.19,427791,1.24E+14
19-06-2018,BAJAJ-AUTO,2895.3,2893,2893,2838.55,2852,2849.8,2859.71,523480,1.50E+14
20-06-2018,BAJAJ-AUTO,2849.8,2855.15,2879,2855.15,2872,2869.65,2869.81,502478,1.44E+14
21-06-2018,BAJAJ-AUTO,2869.65,2873.05,2877.95,2822.7,2834.85,2830.1,2850.65,300367,8.56E+13
22-06-2018,BAJAJ-AUTO,2830.1,2825,2836.85,2806,2835,2832.2,2818.32,553549,1.56E+14
25-06-2018,BAJAJ-AUTO,2832.2,2839.8,2839.8,2795.2,2809.9,2801.3,2815.52,339572,9.56E+13
26-06-2018,BAJAJ-AUTO,2801.3,2805,2822.5,2785.55,2816.25,2811.95,2807.56,249490,7.00E+13
27-06-2018,BAJAJ-AUTO,2811.95,2822.95,2822.95,2758.2,2764.55,2765.45,2782.19,289628,8.06E+13
28-06-2018,BAJAJ-AUTO,2765.45,2760,2785,2705.4,2719,2716,2742.23,417993,1.15E+14
29-06-2018,BAJAJ-AUTO,2716,2720.15,2828,2720.15,2808.9,2810.3,2791.54,425210,1.19E+14
02-07-2018,BAJAJ-AUTO,2810.3,2815,2912,2815,2833,2835.15,2871.65,1007694,2.89E+14
03-07-2018,BAJAJ-AUTO,2835.15,2842.95,2882,2835,2866,2862.4,2866.12,510764,1.46E+14
04-07-2018,BAJAJ-AUTO,2862.4,2869.95,2989,2855.8,2988.8,2979.05,2937.42,845034,2.48E+14
05-07-2018,BAJAJ-AUTO,2979.05,2935,2985,2912.7,2984,2966.95,2947.75,752721,2.22E+14
06-07-2018,BAJAJ-AUTO,2966.95,2983,3078.25,2950,3024.2,3020.1,3034.99,1511538,4.59E+14
09-07-2018,BAJAJ-AUTO,3020.1,3066.6,3083,2996.6,3027,3018.15,3035.65,643119,1.95E+14
10-07-2018,BAJAJ-AUTO,3018.15,3049,3114.95,3030,3094,3093.95,3081.99,959927,2.96E+14
11-07-2018,BAJAJ-AUTO,3093.95,3078,3174.95,3057.05,3169,3161.6,3137.74,1155857,3.63E+14
12-07-2018,BAJAJ-AUTO,3161.6,3194.9,3194.95,3070,3097.15,3096.7,3132.71,932430,2.92E+14
13-07-2018,BAJAJ-AUTO,3096.7,3123,3156.95,3058,3137,3138.65,3097.08,852168,2.64E+14
16-07-2018,BAJAJ-AUTO,3138.65,3137,3165,3090.95,3107.1,3101.85,3125.61,374574,1.17E+14
17-07-2018,BAJAJ-AUTO,3101.85,3107.1,3125.95,3085,3098.75,3094.2,3103.86,563857,1.75E+14
18-07-2018,BAJAJ-AUTO,3094.2,3104,3160.85,3101,3108,3107.8,3132.16,658396,2.06E+14
19-07-2018,BAJAJ-AUTO,3107.8,3107.8,3144.4,3100,3111,3115,3118.98,755100,2.36E+14
20-07-2018,BAJAJ-AUTO,3115,3130,3153.8,2816.45,2821.6,2839.6,2944.89,4976986,1.47E+15
23-07-2018,BAJAJ-AUTO,2839.6,2839.95,2841.6,2655,2688.1,2684.15,2722.42,2974676,8.10E+14
24-07-2018,BAJAJ-AUTO,2684.15,2691,2725,2615,2648,2648.65,2669.76,2843387,7.59E+14
25-07-2018,BAJAJ-AUTO,2648.65,2670,2698.3,2626,2629.85,2638.6,2669.35,1114670,2.98E+14
26-07-2018,BAJAJ-AUTO,2638.6,2646,2666.95,2605,2630,2618.5,2630.77,1256232,3.30E+14
27-07-2018,BAJAJ-AUTO,2618.5,2637,2697,2630,2685,2686.75,2669.54,958294,2.56E+14
30-07-2018,BAJAJ-AUTO,2686.75,2686.95,2699,2655.5,2668.95,2673.15,2676.59,546935,1.46E+14
31-07-2018,BAJAJ-AUTO,2673.15,2678,2715,2661.2,2705.35,2700.05,2697.75,721932,1.95E+14
01-08-2018,BAJAJ-AUTO,2700.05,2717,2768,2664.1,2666.9,2680.9,2721.08,1408788,3.83E+14
02-08-2018,BAJAJ-AUTO,2680.9,2680,2699.55,2631.05,2677,2678.6,2673.06,617961,1.65E+14
03-08-2018,BAJAJ-AUTO,2678.6,2688,2700,2675.4,2690.95,2690.45,2688.54,343259,9.23E+13
06-08-2018,BAJAJ-AUTO,2690.45,2696,2716,2675.2,2692,2687.9,2697.62,352383,9.51E+13
07-08-2018,BAJAJ-AUTO,2687.9,2700,2708.35,2681.55,2687.5,2686.6,2692.77,272507,7.34E+13
08-08-2018,BAJAJ-AUTO,2686.6,2696,2700,2653.75,2664,2660.6,2670.08,391732,1.05E+14
09-08-2018,BAJAJ-AUTO,2660.6,2665,2686.85,2641.05,2660,2658.6,2666.78,448329,1.20E+14
10-08-2018,BAJAJ-AUTO,2658.6,2667.85,2677.2,2620,2629,2629.7,2648.96,417567,1.11E+14
13-08-2018,BAJAJ-AUTO,2629.7,2628.9,2658,2606,2635,2630.85,2636.08,418212,1.10E+14
14-08-2018,BAJAJ-AUTO,2630.85,2640,2656.75,2633.8,2647.3,2646.4,2644.47,227189,6.01E+13
16-08-2018,BAJAJ-AUTO,2646.4,2640,2678,2630,2665.9,2667.5,2665.59,654766,1.75E+14
17-08-2018,BAJAJ-AUTO,2667.5,2671,2677.95,2641,2661.35,2661.35,2661.17,331427,8.82E+13
20-08-2018,BAJAJ-AUTO,2661.35,2674,2746.6,2664.2,2735.1,2735.35,2710.83,580539,1.57E+14
21-08-2018,BAJAJ-AUTO,2735.35,2750,2770,2718.6,2723,2728.5,2748.53,463379,1.27E+14
23-08-2018,BAJAJ-AUTO,2728.5,2740,2740,2675.2,2686,2685.55,2695.54,442939,1.19E+14
24-08-2018,BAJAJ-AUTO,2685.55,2683.9,2697,2664,2678.4,2682.25,2678.78,551229,1.48E+14
27-08-2018,BAJAJ-AUTO,2682.25,2691.9,2708,2675,2700,2697.6,2693.25,270591,7.29E+13
28-08-2018,BAJAJ-AUTO,2697.6,2701,2705,2671.1,2683,2684.4,2681.93,358078,9.60E+13
29-08-2018,BAJAJ-AUTO,2684.4,2690,2702,2680,2688,2689.1,2688.86,296377,7.97E+13
30-08-2018,BAJAJ-AUTO,2689.1,2700,2722.5,2683.45,2708.5,2701.65,2705.19,582960,1.58E+14
31-08-2018,BAJAJ-AUTO,2701.65,2720,2755,2705.8,2753.95,2744.85,2731.04,512215,1.40E+14
03-09-2018,BAJAJ-AUTO,2744.85,2765,2807.7,2750,2766,2771.9,2779.89,876984,2.44E+14
04-09-2018,BAJAJ-AUTO,2771.9,2779.95,2785,2726.55,2730,2735.55,2749.3,549748,1.51E+14
05-09-2018,BAJAJ-AUTO,2735.55,2726,2780.05,2725.65,2758,2772.3,2755.85,461142,1.27E+14
06-09-2018,BAJAJ-AUTO,2772.3,2782,2808,2772,2783.15,2783.1,2787.09,636038,1.77E+14
07-09-2018,BAJAJ-AUTO,2783.1,2843.95,2932,2831.05,2926,2923.55,2882.94,1417855,4.09E+14
10-09-2018,BAJAJ-AUTO,2923.55,2924,2949,2850.1,2875,2868.6,2905.62,1050199,3.05E+14
11-09-2018,BAJAJ-AUTO,2868.6,2875,2905,2825.4,2833.8,2833.7,2846.65,595570,1.70E+14
12-09-2018,BAJAJ-AUTO,2833.7,2836,2886.7,2811.5,2861,2867.95,2849.74,448143,1.28E+14
14-09-2018,BAJAJ-AUTO,2867.95,2885,2909.9,2865.5,2874.95,2877.5,2885.63,393663,1.14E+14
17-09-2018,BAJAJ-AUTO,2877.5,2864,2879.9,2840.05,2860,2860.65,2862.27,133182,3.81E+13
18-09-2018,BAJAJ-AUTO,2860.65,2850,2869,2762.25,2776,2773.8,2813.72,409367,1.15E+14
19-09-2018,BAJAJ-AUTO,2773.8,2778,2829.95,2775,2791,2790.1,2805.84,327618,9.19E+13
21-09-2018,BAJAJ-AUTO,2790.1,2806,2843,2673,2809.05,2799.2,2802.38,466306,1.31E+14
24-09-2018,BAJAJ-AUTO,2799.2,2800,2813.7,2750,2752.5,2759.3,2775.07,485510,1.35E+14
25-09-2018,BAJAJ-AUTO,2759.3,2727.1,2801.85,2727.1,2788,2788.7,2778.66,348703,9.69E+13
26-09-2018,BAJAJ-AUTO,2788.7,2796.5,2808.75,2743.6,2773.35,2773.3,2770.72,494874,1.37E+14
27-09-2018,BAJAJ-AUTO,2773.3,2773.4,2826,2758.4,2782.15,2783.55,2794.07,565518,1.58E+14
28-09-2018,BAJAJ-AUTO,2783.55,2798,2807.95,2636,2690,2687.45,2696.54,892679,2.41E+14
01-10-2018,BAJAJ-AUTO,2687.45,2687,2745,2619.6,2735,2730.1,2693.67,610220,1.64E+14
03-10-2018,BAJAJ-AUTO,2730.1,2735,2769.9,2702,2734.75,2731.4,2741.56,504580,1.38E+14
04-10-2018,BAJAJ-AUTO,2731.4,2687,2719.5,2626.25,2637,2657,2677.37,638156,1.71E+14
05-10-2018,BAJAJ-AUTO,2657,2635,2635,2520,2520,2543.05,2571.55,947343,2.44E+14
08-10-2018,BAJAJ-AUTO,2543.05,2526.05,2604.1,2501.25,2569.95,2584.1,2548.72,667297,1.70E+14
09-10-2018,BAJAJ-AUTO,2584.1,2590,2590.05,2530.3,2546,2548.85,2554.4,309578,7.91E+13
10-10-2018,BAJAJ-AUTO,2548.85,2560,2628.9,2556,2600,2581.8,2599.15,699121,1.82E+14
11-10-2018,BAJAJ-AUTO,2581.8,2540,2555.9,2505.45,2520,2525.8,2531.27,386992,9.80E+13
12-10-2018,BAJAJ-AUTO,2525.8,2549.5,2648.95,2530.1,2621.7,2623.05,2610.18,510424,1.33E+14
15-10-2018,BAJAJ-AUTO,2623.05,2644,2647.4,2576.1,2619.75,2620.45,2607.62,176677,4.61E+13
16-10-2018,BAJAJ-AUTO,2620.45,2638,2648,2605,2607.25,2610.5,2620.36,257469,6.75E+13
17-10-2018,BAJAJ-AUTO,2610.5,2638,2649.65,2538,2541,2547.8,2587.32,285116,7.38E+13
19-10-2018,BAJAJ-AUTO,2547.8,2535.25,2542.85,2480,2524,2510.25,2514.67,470172,1.18E+14
22-10-2018,BAJAJ-AUTO,2510.25,2530.1,2574.7,2496.7,2554,2556.9,2542.34,321452,8.17E+13
23-10-2018,BAJAJ-AUTO,2556.9,2540,2598.7,2526,2588,2586.5,2558.41,342563,8.76E+13
24-10-2018,BAJAJ-AUTO,2586.5,2615,2619.9,2456.6,2469,2475.15,2511.01,1669762,4.19E+14
25-10-2018,BAJAJ-AUTO,2475.15,2455,2498.7,2420,2477.55,2477.55,2469.7,913688,2.26E+14
26-10-2018,BAJAJ-AUTO,2477.55,2483,2533.6,2446.7,2519,2513.75,2491.52,498124,1.24E+14
29-10-2018,BAJAJ-AUTO,2513.75,2533,2558.35,2474.25,2555,2549.1,2526.63,388894,9.83E+13
30-10-2018,BAJAJ-AUTO,2549.1,2554,2583,2532.9,2546.25,2556.25,2561.84,270336,6.93E+13
31-10-2018,BAJAJ-AUTO,2556.25,2550,2614,2486.15,2592.8,2593.7,2545.48,552796,1.41E+14
01-11-2018,BAJAJ-AUTO,2593.7,2613.1,2619,2568.05,2602,2598.85,2595.6,356883,9.26E+13
02-11-2018,BAJAJ-AUTO,2598.85,2620,2700,2620,2668,2657.75,2677.28,769311,2.06E+14
05-11-2018,BAJAJ-AUTO,2657.75,2670,2687.45,2622.55,2680,2672.55,2659.51,222067,5.91E+13
